SubjectID,VideoID,Attention,Meditation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,user-definedlabeln
0.0,7.0,41.0,50.0,71.0,135233.0,356173.0,104500.0,9190.0,14428.0,109870.0,120462.0,22191.0,0.0
0.0,7.0,27.0,48.0,-56.0,1035042.0,484313.0,90721.0,32673.0,21172.0,25145.0,94030.0,17953.0,0.0
0.0,7.0,30.0,48.0,11.0,818256.0,115573.0,36729.0,31395.0,25079.0,98276.0,42544.0,11204.0,0.0
0.0,7.0,37.0,47.0,67.0,574864.0,351386.0,45897.0,23982.0,11304.0,128280.0,117502.0,24633.0,0.0
0.0,7.0,26.0,38.0,-69.0,88924.0,119910.0,8552.0,4865.0,2794.0,9927.0,7749.0,5228.0,0.0
0.0,7.0,50.0,41.0,28.0,459173.0,54334.0,32475.0,5492.0,10737.0,58109.0,32665.0,18605.0,0.0
0.0,7.0,61.0,38.0,12.0,12224.0,15866.0,19019.0,11090.0,24368.0,87180.0,17437.0,17655.0,0.0
0.0,7.0,70.0,44.0,60.0,46337.0,16380.0,10439.0,9855.0,16377.0,31967.0,34295.0,15268.0,0.0
0.0,7.0,91.0,51.0,-60.0,1058944.0,42967.0,12756.0,6420.0,21517.0,46891.0,73841.0,7372.0,0.0
0.0,7.0,80.0,54.0,73.0,833692.0,37941.0,13743.0,7846.0,5358.0,9531.0,15377.0,3003.0,0.0
0.0,7.0,60.0,43.0,12.0,1224685.0,415665.0,22061.0,11125.0,24437.0,79284.0,59119.0,30196.0,0.0
0.0,7.0,66.0,40.0,104.0,20552.0,8957.0,3787.0,6494.0,7296.0,40438.0,69907.0,36380.0,0.0
0.0,7.0,70.0,47.0,52.0,9635.0,13668.0,16617.0,17205.0,6721.0,64125.0,32048.0,9970.0,0.0
0.0,7.0,94.0,41.0,21.0,8053.0,6855.0,7846.0,6604.0,15503.0,49276.0,100925.0,22716.0,0.0
0.0,7.0,100.0,54.0,80.0,115466.0,33748.0,6086.0,16971.0,8778.0,30388.0,21260.0,21719.0,0.0
0.0,7.0,91.0,61.0,12.0,621850.0,62615.0,37834.0,11541.0,7539.0,55794.0,22630.0,11098.0,0.0
0.0,7.0,87.0,56.0,-53.0,17613.0,37201.0,12699.0,7940.0,10423.0,44646.0,22093.0,17894.0,0.0
0.0,7.0,75.0,54.0,-25.0,31564.0,46809.0,7418.0,12883.0,8843.0,48206.0,38232.0,16843.0,0.0
0.0,7.0,80.0,53.0,32.0,132084.0,33134.0,12635.0,8508.0,5114.0,49256.0,10624.0,8277.0,0.0
0.0,7.0,74.0,51.0,70.0,51452.0,96564.0,27673.0,29645.0,18041.0,35549.0,27045.0,6149.0,0.0
0.0,7.0,63.0,56.0,-34.0,131808.0,53620.0,13705.0,36283.0,39858.0,22817.0,17186.0,11082.0,0.0
0.0,7.0,64.0,48.0,17.0,101848.0,74688.0,4589.0,6666.0,11319.0,59451.0,47618.0,23129.0,0.0
0.0,8.0,64.0,74.0,134.0,1715933.0,414358.0,266823.0,52245.0,98671.0,113590.0,146489.0,40335.0,1.0
0.0,8.0,70.0,78.0,23.0,943284.0,80195.0,102974.0,19626.0,7637.0,32649.0,46688.0,15562.0,1.0
0.0,8.0,67.0,78.0,68.0,1422570.0,569453.0,327389.0,46311.0,18170.0,118919.0,85997.0,22019.0,1.0
0.0,8.0,75.0,87.0,68.0,613659.0,39180.0,18116.0,27564.0,8088.0,36275.0,53944.0,5328.0,1.0
0.0,8.0,64.0,87.0,56.0,241607.0,21717.0,11736.0,2240.0,3265.0,2443.0,9951.0,4076.0,1.0
0.0,8.0,64.0,77.0,-19.0,811872.0,102580.0,27271.0,16024.0,11954.0,24417.0,27561.0,10838.0,1.0
0.0,8.0,56.0,56.0,39.0,1031473.0,208079.0,6209.0,8297.0,19003.0,14556.0,40225.0,5983.0,1.0
0.0,8.0,48.0,54.0,10.0,1412651.0,57280.0,21014.0,16263.0,14771.0,19134.0,28320.0,11727.0,1.0
0.0,8.0,75.0,47.0,51.0,1192192.0,30656.0,1108.0,12337.0,15962.0,23356.0,19097.0,9060.0,1.0
0.0,8.0,77.0,54.0,137.0,900026.0,39234.0,39186.0,10694.0,8713.0,15218.0,17239.0,12796.0,1.0
0.0,8.0,81.0,64.0,128.0,509269.0,661117.0,103942.0,50403.0,92903.0,80852.0,48676.0,62040.0,1.0
0.0,8.0,69.0,66.0,187.0,2299616.0,416000.0,194280.0,43286.0,11251.0,58612.0,46181.0,43086.0,1.0
0.0,8.0,57.0,69.0,-235.0,926442.0,123483.0,32953.0,20330.0,17880.0,39238.0,15644.0,6136.0,1.0
0.0,8.0,48.0,63.0,6.0,1581014.0,349637.0,107542.0,17883.0,37600.0,36341.0,162176.0,31029.0,1.0
0.0,8.0,48.0,56.0,45.0,2022121.0,897065.0,46360.0,61628.0,44581.0,108595.0,90013.0,33153.0,1.0
0.0,8.0,60.0,43.0,10.0,674673.0,20555.0,2404.0,837.0,1632.0,5302.0,7953.0,1880.0,1.0
0.0,8.0,51.0,37.0,0.0,244758.0,67143.0,5956.0,5910.0,5223.0,9545.0,14609.0,7663.0,1.0
0.0,8.0,56.0,41.0,2.0,1558586.0,199613.0,63089.0,65186.0,16674.0,33368.0,107917.0,40292.0,1.0
0.0,8.0,51.0,44.0,-123.0,1673409.0,602671.0,15619.0,86314.0,44400.0,50238.0,96090.0,50150.0,1.0
0.0,8.0,51.0,50.0,108.0,2035637.0,62110.0,1542.0,14913.0,5216.0,16294.0,16546.0,12444.0,1.0
0.0,8.0,56.0,56.0,50.0,397896.0,168034.0,44657.0,29508.0,17097.0,45661.0,103140.0,46361.0,1.0
0.0,8.0,66.0,57.0,27.0,502050.0,129038.0,55958.0,62260.0,17254.0,61140.0,132759.0,15470.0,1.0
0.0,8.0,78.0,66.0,12.0,825027.0,43362.0,16142.0,6847.0,2954.0,12339.0,23916.0,5957.0,1.0
0.0,8.0,75.0,61.0,-11.0,412316.0,68847.0,3481.0,6171.0,5421.0,12903.0,20826.0,8200.0,1.0
0.0,8.0,80.0,66.0,103.0,689761.0,16494.0,10798.0,8369.0,4422.0,10147.0,22096.0,3397.0,1.0
0.0,8.0,67.0,54.0,-116.0,956183.0,340810.0,22633.0,41423.0,31629.0,40573.0,34044.0,30192.0,1.0
0.0,8.0,66.0,60.0,150.0,113708.0,13189.0,8834.0,1726.0,1247.0,3354.0,3475.0,1146.0,1.0
0.0,8.0,70.0,63.0,5.0,1120145.0,44546.0,7644.0,3554.0,2803.0,13314.0,14089.0,8403.0,1.0
0.0,8.0,66.0,41.0,133.0,1050995.0,192963.0,3522.0,8510.0,6512.0,39195.0,30932.0,8114.0,1.0
0.0,8.0,75.0,38.0,162.0,135918.0,90094.0,11869.0,1392.0,2654.0,17277.0,29696.0,5265.0,1.0
0.0,8.0,69.0,17.0,36.0,237480.0,92528.0,3770.0,3103.0,11605.0,9471.0,23045.0,6954.0,1.0
0.0,8.0,54.0,4.0,24.0,697873.0,182180.0,3414.0,4989.0,12847.0,16273.0,29746.0,5863.0,1.0
0.0,8.0,41.0,13.0,27.0,268163.0,229641.0,18860.0,8645.0,12582.0,17813.0,10338.0,10891.0,1.0
0.0,8.0,29.0,21.0,203.0,151822.0,327919.0,71194.0,44715.0,21620.0,31893.0,18156.0,14157.0,1.0
0.0,8.0,11.0,40.0,74.0,897012.0,509165.0,125343.0,153037.0,23571.0,18523.0,41705.0,32917.0,1.0
0.0,8.0,26.0,56.0,-113.0,265182.0,18612.0,5095.0,4591.0,7523.0,7198.0,13869.0,4373.0,1.0
0.0,8.0,38.0,57.0,56.0,749783.0,197002.0,14758.0,20789.0,10469.0,38785.0,17688.0,14660.0,1.0
0.0,8.0,34.0,57.0,107.0,292408.0,112764.0,22360.0,20264.0,9818.0,7341.0,20340.0,2911.0,1.0
0.0,8.0,48.0,56.0,54.0,688585.0,36311.0,10148.0,5381.0,2205.0,3961.0,8518.0,2755.0,1.0
0.0,8.0,20.0,51.0,-28.0,552203.0,453093.0,48070.0,29474.0,9169.0,18019.0,26610.0,19481.0,1.0
0.0,8.0,10.0,61.0,86.0,1003223.0,178657.0,88895.0,15756.0,23984.0,20516.0,43686.0,17624.0,1.0
0.0,8.0,17.0,48.0,130.0,1627311.0,243077.0,13608.0,5164.0,25050.0,25507.0,57852.0,11897.0,1.0
0.0,8.0,13.0,47.0,-102.0,184338.0,322604.0,51600.0,61020.0,16434.0,22768.0,91963.0,15281.0,1.0
0.0,8.0,29.0,41.0,-88.0,1161390.0,247257.0,10559.0,18224.0,37082.0,28896.0,45210.0,7900.0,1.0
0.0,8.0,24.0,35.0,-41.0,1797451.0,544616.0,45691.0,82832.0,36198.0,33330.0,43874.0,11870.0,1.0
0.0,8.0,20.0,51.0,281.0,123781.0,163866.0,57772.0,40555.0,44789.0,20473.0,40457.0,27734.0,1.0
0.0,8.0,24.0,53.0,-12.0,1290222.0,183938.0,31628.0,40296.0,23443.0,21517.0,22806.0,18566.0,1.0
0.0,8.0,30.0,64.0,68.0,1627940.0,332454.0,90988.0,90941.0,28946.0,85249.0,113715.0,72090.0,1.0
0.0,8.0,63.0,77.0,-58.0,1199934.0,10775.0,15919.0,18980.0,11188.0,27048.0,11863.0,12069.0,1.0
0.0,8.0,80.0,87.0,-13.0,802429.0,67848.0,209138.0,42171.0,65116.0,78834.0,151751.0,24589.0,1.0
0.0,8.0,83.0,83.0,-75.0,610287.0,171039.0,28505.0,23424.0,8562.0,21394.0,18338.0,6437.0,1.0
0.0,8.0,75.0,75.0,134.0,922704.0,492045.0,5386.0,92692.0,46538.0,59875.0,51096.0,30377.0,1.0
0.0,8.0,67.0,61.0,-4.0,1772654.0,168085.0,37566.0,11511.0,24713.0,67463.0,140432.0,43766.0,1.0
0.0,8.0,60.0,44.0,36.0,385639.0,155265.0,19625.0,13812.0,6967.0,25396.0,14259.0,6342.0,1.0
0.0,8.0,81.0,53.0,-19.0,112776.0,14333.0,19797.0,8232.0,4080.0,19201.0,40053.0,4609.0,1.0
0.0,8.0,100.0,56.0,-5.0,392360.0,28725.0,6402.0,6380.0,7796.0,28361.0,12483.0,13747.0,1.0
0.0,8.0,100.0,61.0,121.0,1220738.0,193469.0,61903.0,28633.0,10386.0,78684.0,41892.0,28644.0,1.0
0.0,8.0,100.0,70.0,-7.0,748881.0,53707.0,35091.0,13514.0,9925.0,23348.0,27646.0,5594.0,1.0
0.0,8.0,93.0,56.0,-13.0,1540539.0,380425.0,34887.0,37457.0,28881.0,86582.0,118784.0,106159.0,1.0
0.0,8.0,69.0,44.0,105.0,312467.0,392443.0,24315.0,2509.0,33316.0,48744.0,34617.0,45001.0,1.0
0.0,8.0,48.0,41.0,266.0,1500249.0,227387.0,32633.0,27578.0,35485.0,14286.0,21077.0,10730.0,1.0
0.0,8.0,47.0,37.0,71.0,1608911.0,152093.0,38434.0,21622.0,20543.0,37519.0,49112.0,44025.0,1.0
0.0,8.0,50.0,43.0,-30.0,2406912.0,268831.0,70764.0,29315.0,10873.0,94184.0,39445.0,15181.0,1.0
0.0,8.0,44.0,50.0,-55.0,107580.0,111295.0,6388.0,11294.0,5138.0,11085.0,13806.0,6464.0,1.0
0.0,8.0,44.0,40.0,-59.0,2505972.0,773854.0,33914.0,21258.0,30955.0,37421.0,123195.0,30996.0,1.0
0.0,8.0,41.0,50.0,-11.0,1355422.0,45137.0,13521.0,47922.0,4792.0,15584.0,27993.0,7021.0,1.0
0.0,8.0,27.0,57.0,-9.0,105918.0,25878.0,19855.0,1904.0,4651.0,3660.0,8483.0,4858.0,1.0
0.0,8.0,35.0,53.0,-19.0,996205.0,49683.0,1606.0,3274.0,3634.0,7351.0,22023.0,4239.0,1.0
0.0,8.0,50.0,63.0,183.0,1724994.0,69559.0,12631.0,8520.0,5513.0,16349.0,25558.0,6184.0,1.0
0.0,8.0,44.0,51.0,66.0,695344.0,161383.0,53665.0,7294.0,32206.0,22050.0,36598.0,9593.0,1.0
0.0,8.0,38.0,43.0,-24.0,605213.0,1812829.0,186459.0,219596.0,44307.0,100121.0,184525.0,40757.0,1.0
0.0,8.0,35.0,53.0,-217.0,1560596.0,184744.0,6277.0,52828.0,12430.0,25836.0,33451.0,17228.0,1.0
0.0,8.0,24.0,51.0,4.0,451906.0,207351.0,12391.0,31373.0,10342.0,24123.0,36456.0,14498.0,1.0
0.0,8.0,35.0,51.0,69.0,1162892.0,92091.0,25322.0,7868.0,25744.0,28055.0,14381.0,6929.0,1.0
0.0,8.0,63.0,50.0,-54.0,1250651.0,76466.0,16450.0,7625.0,11796.0,40910.0,22831.0,4003.0,1.0
0.0,8.0,60.0,54.0,168.0,303245.0,172791.0,36266.0,68655.0,3039.0,25843.0,44865.0,14087.0,1.0
0.0,8.0,64.0,63.0,136.0,1612205.0,138977.0,42752.0,38321.0,9908.0,26860.0,41840.0,6098.0,1.0
0.0,8.0,47.0,56.0,90.0,387835.0,80822.0,3151.0,9035.0,8019.0,4150.0,12041.0,5355.0,1.0
0.0,8.0,29.0,57.0,50.0,1365029.0,255193.0,42914.0,35334.0,38633.0,34161.0,71378.0,20879.0,1.0
0.0,8.0,29.0,47.0,21.0,232017.0,57157.0,4691.0,4557.0,5579.0,6377.0,6013.0,685.0,1.0
0.0,8.0,27.0,40.0,106.0,1610993.0,594365.0,123674.0,24237.0,57323.0,75588.0,132853.0,42496.0,1.0
0.0,8.0,53.0,47.0,-41.0,79443.0,37051.0,15892.0,1601.0,12388.0,18788.0,14849.0,6958.0,1.0
0.0,8.0,50.0,44.0,-109.0,1457303.0,774875.0,150937.0,14362.0,40447.0,81218.0,41937.0,32649.0,1.0
0.0,8.0,63.0,54.0,53.0,123754.0,12873.0,2323.0,4504.0,721.0,5264.0,7954.0,3229.0,1.0
0.0,8.0,66.0,56.0,27.0,371238.0,116140.0,28853.0,7111.0,10361.0,20880.0,12394.0,5127.0,1.0
0.0,8.0,47.0,53.0,72.0,226010.0,349827.0,19081.0,48813.0,56600.0,30534.0,66261.0,22601.0,1.0
0.0,8.0,56.0,56.0,84.0,715862.0,43595.0,10328.0,10597.0,8361.0,11015.0,15592.0,6860.0,1.0
0.0,8.0,47.0,67.0,-4.0,2250582.0,139230.0,191217.0,60125.0,43315.0,50538.0,47939.0,33786.0,1.0
0.0,8.0,61.0,69.0,40.0,1656983.0,158358.0,69752.0,38962.0,24123.0,116791.0,45478.0,17403.0,1.0
0.0,8.0,64.0,75.0,-124.0,502532.0,94317.0,25667.0,5610.0,2744.0,12446.0,13124.0,2994.0,1.0
0.0,8.0,77.0,77.0,-49.0,1586296.0,115778.0,68042.0,17742.0,50093.0,76201.0,61856.0,26410.0,1.0
0.0,8.0,80.0,53.0,40.0,1277665.0,270348.0,19603.0,10911.0,12290.0,53865.0,76697.0,29174.0,1.0
0.0,8.0,66.0,50.0,82.0,681474.0,296265.0,43341.0,75865.0,88381.0,59912.0,35913.0,35491.0,1.0
0.0,8.0,80.0,44.0,108.0,1492918.0,91337.0,7515.0,11624.0,9631.0,29985.0,108950.0,18163.0,1.0
0.0,8.0,67.0,50.0,-93.0,191730.0,43825.0,22812.0,18564.0,5365.0,13661.0,12654.0,4705.0,1.0
0.0,8.0,75.0,57.0,-73.0,2178609.0,86750.0,20016.0,9985.0,33190.0,37892.0,104234.0,10922.0,1.0
0.0,8.0,91.0,48.0,69.0,160584.0,126237.0,7742.0,13206.0,11124.0,72583.0,12777.0,10915.0,1.0
0.0,8.0,78.0,51.0,8.0,413902.0,385542.0,53416.0,38540.0,20211.0,50206.0,36403.0,28442.0,1.0
0.0,8.0,81.0,43.0,41.0,1320378.0,207965.0,56278.0,27419.0,38836.0,58667.0,132921.0,14926.0,1.0
0.0,8.0,91.0,40.0,76.0,70489.0,55366.0,20619.0,4533.0,10097.0,139751.0,67921.0,22551.0,1.0
0.0,8.0,77.0,41.0,217.0,338103.0,210086.0,27095.0,13217.0,27683.0,75867.0,61885.0,16390.0,1.0
0.0,8.0,70.0,30.0,-34.0,227617.0,140239.0,6023.0,4295.0,3014.0,14486.0,8202.0,3695.0,1.0
0.0,8.0,61.0,21.0,-167.0,580937.0,87800.0,8202.0,2667.0,7932.0,13128.0,25102.0,7090.0,1.0
0.0,8.0,47.0,35.0,172.0,916674.0,41451.0,33377.0,8494.0,2853.0,35717.0,17554.0,10398.0,1.0
0.0,8.0,41.0,48.0,-145.0,1326611.0,59072.0,41555.0,7684.0,15063.0,17381.0,14147.0,4601.0,1.0
0.0,8.0,44.0,57.0,18.0,1134295.0,63658.0,4202.0,10480.0,12512.0,11534.0,20909.0,11892.0,1.0
0.0,8.0,51.0,56.0,17.0,484820.0,43559.0,438.0,4663.0,4220.0,11095.0,18680.0,8320.0,1.0
0.0,8.0,35.0,37.0,-62.0,1639421.0,270762.0,8139.0,11108.0,18355.0,21924.0,39532.0,7297.0,1.0
0.0,8.0,47.0,34.0,81.0,504792.0,111482.0,81136.0,22937.0,11697.0,115131.0,74736.0,28344.0,1.0
0.0,8.0,50.0,48.0,-65.0,1341243.0,59391.0,98755.0,29413.0,41707.0,36884.0,83020.0,20598.0,1.0
0.0,8.0,44.0,57.0,70.0,1812518.0,242190.0,25978.0,47770.0,18543.0,46875.0,37948.0,13356.0,1.0
0.0,8.0,61.0,67.0,5.0,915161.0,80225.0,17215.0,9983.0,43214.0,41182.0,134168.0,9910.0,1.0
0.0,8.0,53.0,54.0,-25.0,263362.0,92942.0,1370.0,13570.0,5830.0,27243.0,9796.0,7241.0,1.0
0.0,8.0,53.0,41.0,52.0,47538.0,10867.0,2615.0,611.0,1240.0,2873.0,1495.0,1043.0,1.0
0.0,8.0,70.0,43.0,38.0,168827.0,3939.0,582.0,5638.0,9445.0,9643.0,27715.0,3995.0,1.0
0.0,8.0,69.0,43.0,70.0,1104738.0,197946.0,14113.0,40184.0,63689.0,84098.0,25734.0,37444.0,1.0
0.0,8.0,69.0,61.0,-49.0,1358899.0,96867.0,94193.0,47708.0,18742.0,54503.0,50109.0,33586.0,1.0
0.0,8.0,74.0,56.0,-74.0,280497.0,209515.0,21870.0,20236.0,26351.0,85049.0,43398.0,18720.0,1.0
0.0,8.0,50.0,51.0,43.0,865713.0,386919.0,53445.0,9675.0,18938.0,37143.0,22241.0,17824.0,1.0
0.0,8.0,54.0,56.0,36.0,145408.0,21303.0,10291.0,1972.0,1497.0,16489.0,15483.0,7688.0,1.0
0.0,8.0,41.0,54.0,116.0,2130529.0,369714.0,256070.0,90430.0,88440.0,37014.0,50133.0,58149.0,1.0
0.0,8.0,35.0,60.0,20.0,108557.0,20055.0,2915.0,2808.0,2045.0,3989.0,5545.0,2442.0,1.0
0.0,8.0,44.0,54.0,117.0,1691185.0,276820.0,20304.0,11931.0,26238.0,74533.0,123884.0,16625.0,1.0
0.0,8.0,35.0,43.0,82.0,39865.0,33117.0,2284.0,1119.0,1625.0,7108.0,8374.0,1191.0,1.0
0.0,9.0,47.0,63.0,-11.0,315023.0,83042.0,43231.0,41500.0,54217.0,53673.0,84143.0,20468.0,0.0
0.0,9.0,47.0,57.0,28.0,365333.0,584984.0,36582.0,142122.0,45437.0,77811.0,99038.0,36781.0,0.0
0.0,9.0,44.0,53.0,49.0,2064194.0,355962.0,69748.0,7974.0,31120.0,95288.0,133563.0,13366.0,0.0
0.0,9.0,74.0,43.0,-5.0,550677.0,28780.0,10184.0,11208.0,10776.0,80266.0,28171.0,14487.0,0.0
0.0,9.0,57.0,29.0,-7.0,777358.0,234259.0,10003.0,16919.0,23942.0,18692.0,27016.0,11005.0,0.0
0.0,9.0,66.0,27.0,49.0,136650.0,29008.0,3812.0,3960.0,1455.0,7924.0,3170.0,1591.0,0.0
0.0,9.0,63.0,29.0,42.0,613182.0,124792.0,28895.0,7211.0,13352.0,25770.0,25533.0,5539.0,0.0
0.0,9.0,48.0,34.0,48.0,391049.0,53863.0,17076.0,3600.0,6694.0,23016.0,30391.0,10434.0,0.0
0.0,9.0,60.0,35.0,129.0,1102254.0,242520.0,20748.0,13477.0,24498.0,66966.0,126117.0,42984.0,0.0
0.0,9.0,43.0,47.0,-24.0,438563.0,147536.0,112975.0,22554.0,20758.0,11877.0,7508.0,5750.0,0.0
0.0,9.0,37.0,54.0,96.0,1181348.0,243923.0,57290.0,111143.0,97610.0,32378.0,78441.0,28547.0,0.0
0.0,9.0,29.0,41.0,1.0,729888.0,742136.0,18044.0,38145.0,48804.0,122511.0,60360.0,30936.0,0.0
0.0,9.0,13.0,40.0,198.0,245742.0,215249.0,6689.0,13337.0,12481.0,10674.0,3614.0,8901.0,0.0
0.0,9.0,27.0,29.0,96.0,318772.0,95769.0,24612.0,23548.0,13713.0,27002.0,16135.0,8817.0,0.0
0.0,9.0,23.0,21.0,-60.0,1780430.0,628863.0,82229.0,38072.0,19241.0,40844.0,51738.0,41627.0,0.0
0.0,9.0,30.0,27.0,33.0,250931.0,150239.0,22291.0,10674.0,39747.0,57890.0,49383.0,25477.0,0.0
0.0,9.0,44.0,40.0,-11.0,1800071.0,172716.0,40593.0,36124.0,51628.0,47893.0,31033.0,29175.0,0.0
0.0,9.0,30.0,35.0,163.0,3529287.0,626511.0,96335.0,20505.0,52953.0,36676.0,101950.0,21239.0,0.0
0.0,9.0,35.0,44.0,-70.0,235428.0,35424.0,22587.0,1757.0,1942.0,4341.0,11476.0,8747.0,0.0
0.0,9.0,24.0,56.0,3.0,664398.0,353321.0,188482.0,30192.0,20410.0,71854.0,35329.0,28774.0,0.0
0.0,9.0,21.0,54.0,108.0,202160.0,121073.0,27249.0,3773.0,1808.0,19770.0,14656.0,4670.0,0.0
0.0,9.0,21.0,50.0,-4.0,743406.0,139273.0,12417.0,5595.0,18679.0,7573.0,22271.0,5953.0,0.0
0.0,9.0,16.0,34.0,152.0,152912.0,196855.0,11036.0,9028.0,18050.0,8511.0,18646.0,12399.0,0.0
0.0,9.0,23.0,26.0,28.0,539506.0,131454.0,34897.0,11359.0,9635.0,46770.0,21183.0,4414.0,0.0
0.0,9.0,21.0,34.0,-2.0,337220.0,55346.0,18244.0,11189.0,4475.0,8745.0,9910.0,5957.0,0.0
0.0,9.0,40.0,56.0,-70.0,1190376.0,4410.0,24020.0,4837.0,5726.0,12087.0,15810.0,3635.0,0.0
0.0,9.0,60.0,54.0,85.0,347476.0,377136.0,33847.0,3612.0,19727.0,116124.0,35893.0,48166.0,0.0
0.0,9.0,61.0,53.0,-98.0,144247.0,41151.0,14272.0,5931.0,28041.0,21134.0,34410.0,4379.0,0.0
0.0,9.0,64.0,51.0,53.0,215169.0,58370.0,12014.0,20736.0,23053.0,13770.0,20035.0,7050.0,0.0
0.0,9.0,57.0,43.0,202.0,301509.0,180137.0,128247.0,41573.0,75901.0,50217.0,89053.0,34887.0,0.0
0.0,9.0,57.0,60.0,169.0,1659279.0,136214.0,47756.0,59500.0,31632.0,68147.0,57707.0,32068.0,0.0
0.0,9.0,50.0,63.0,-10.0,1962818.0,345778.0,127296.0,24215.0,41028.0,77692.0,86396.0,19235.0,0.0
0.0,9.0,47.0,60.0,-26.0,2085172.0,508423.0,108498.0,82360.0,138410.0,78535.0,52761.0,43229.0,0.0
0.0,9.0,51.0,40.0,170.0,1801377.0,425836.0,24772.0,12065.0,18204.0,120679.0,60526.0,24354.0,0.0
0.0,9.0,30.0,29.0,197.0,1001432.0,1040266.0,163467.0,15947.0,21812.0,42713.0,25557.0,23213.0,0.0
0.0,9.0,24.0,17.0,-54.0,703456.0,128910.0,6238.0,6933.0,3055.0,12243.0,22000.0,5811.0,0.0
0.0,9.0,17.0,14.0,76.0,885499.0,108699.0,13889.0,8067.0,9524.0,6847.0,7581.0,3688.0,0.0
0.0,9.0,17.0,30.0,8.0,309524.0,38506.0,22118.0,4807.0,7909.0,18427.0,5655.0,6809.0,0.0
0.0,9.0,41.0,30.0,42.0,258533.0,27304.0,875.0,4979.0,4437.0,12784.0,11231.0,3251.0,0.0
0.0,9.0,51.0,35.0,86.0,1156530.0,130289.0,12153.0,14619.0,22349.0,35335.0,63894.0,10190.0,0.0
0.0,9.0,67.0,37.0,102.0,1786031.0,70110.0,1672.0,20703.0,11391.0,27582.0,72487.0,9838.0,0.0
0.0,9.0,57.0,29.0,10.0,951897.0,56677.0,9551.0,5597.0,10246.0,7107.0,12545.0,9578.0,0.0
0.0,9.0,63.0,27.0,-24.0,1072571.0,15282.0,2297.0,1734.0,11863.0,12464.0,7600.0,6004.0,0.0
0.0,9.0,56.0,30.0,-85.0,232700.0,272783.0,41425.0,32113.0,22258.0,35761.0,42697.0,9557.0,0.0
0.0,9.0,50.0,35.0,10.0,733012.0,189044.0,28877.0,49818.0,26316.0,42598.0,97831.0,22641.0,0.0
0.0,9.0,70.0,35.0,-10.0,1984042.0,75525.0,7458.0,25858.0,18588.0,101657.0,12576.0,14445.0,0.0
0.0,9.0,61.0,47.0,65.0,434046.0,27433.0,6968.0,7657.0,7158.0,9686.0,11562.0,4520.0,0.0
0.0,9.0,77.0,50.0,19.0,112526.0,63052.0,14056.0,31252.0,15056.0,56840.0,16403.0,24090.0,0.0
0.0,9.0,90.0,44.0,20.0,107706.0,57819.0,7017.0,15575.0,17217.0,48992.0,10425.0,8364.0,0.0
0.0,9.0,80.0,57.0,66.0,135556.0,54505.0,42640.0,44081.0,9155.0,50086.0,16344.0,6996.0,0.0
0.0,9.0,94.0,51.0,-52.0,393828.0,12992.0,1425.0,4286.0,3364.0,18488.0,5628.0,2808.0,0.0
0.0,9.0,88.0,54.0,8.0,29031.0,36144.0,26311.0,9467.0,13468.0,18099.0,26288.0,9557.0,0.0
0.0,9.0,67.0,53.0,264.0,1838231.0,212098.0,26406.0,10157.0,27499.0,22440.0,43950.0,16342.0,0.0
0.0,9.0,63.0,48.0,-39.0,430816.0,25553.0,4162.0,14035.0,6055.0,8493.0,17116.0,3905.0,0.0
0.0,9.0,38.0,53.0,28.0,217223.0,149034.0,2662.0,50624.0,36024.0,13610.0,17356.0,16618.0,0.0
0.0,9.0,27.0,48.0,-8.0,365386.0,41964.0,7195.0,7593.0,896.0,5519.0,8585.0,5817.0,0.0
0.0,9.0,26.0,54.0,-58.0,377172.0,116359.0,40394.0,16633.0,10076.0,13551.0,21931.0,8293.0,0.0
0.0,9.0,38.0,53.0,-97.0,117666.0,29317.0,4063.0,4442.0,5966.0,9155.0,12896.0,4567.0,0.0
0.0,9.0,29.0,38.0,-114.0,227552.0,198449.0,5220.0,8680.0,3067.0,7755.0,6457.0,8898.0,0.0
0.0,9.0,41.0,41.0,6.0,851468.0,49502.0,43506.0,22005.0,19665.0,73172.0,65538.0,35562.0,0.0
0.0,9.0,48.0,40.0,-19.0,251851.0,35488.0,6193.0,8474.0,4297.0,7505.0,7785.0,10924.0,0.0
0.0,9.0,53.0,47.0,226.0,352382.0,59285.0,32261.0,18822.0,9177.0,46098.0,29699.0,12817.0,0.0
0.0,9.0,66.0,57.0,17.0,381623.0,22192.0,3730.0,2753.0,1510.0,4183.0,1366.0,1227.0,0.0
0.0,9.0,50.0,48.0,-82.0,270719.0,119110.0,19661.0,5412.0,17423.0,14857.0,12806.0,10827.0,0.0
0.0,9.0,57.0,48.0,83.0,79736.0,73167.0,16732.0,23392.0,12271.0,37025.0,20866.0,10869.0,0.0
0.0,9.0,60.0,48.0,59.0,444901.0,7300.0,4318.0,3479.0,4524.0,7982.0,4955.0,4315.0,0.0
0.0,9.0,69.0,51.0,101.0,100283.0,13651.0,2023.0,8266.0,5579.0,9481.0,10732.0,4601.0,0.0
0.0,9.0,67.0,64.0,-122.0,427127.0,105762.0,92290.0,5306.0,14183.0,17677.0,16985.0,9797.0,0.0
0.0,9.0,61.0,60.0,4.0,620752.0,89666.0,10923.0,15993.0,28034.0,22413.0,13997.0,9657.0,0.0
